#auto generated file!
180.0;0;3;2
186.0;0;4;1
192.0;0;4;1
198.0;0;4;1
204.0;0;4;1
210.0;0;4;1
216.0;0;4;1
222.0;0;4;1
228.0;0;4;1
234.0;0;4;1
240.0;0;4;1
246.0;0;4;1
252.0;0;4;1
258.0;0;4;1
264.0;0;4;1
270.0;0;4;1
276.0;0;4;1
282.0;0;4;1
288.0;0;4;1
294.0;0;4;1
300.0;0;4;1
306.0;0;4;1
312.0;0;4;1
318.0;0;4;1
324.0;0;4;1
330.0;0;4;1
336.0;0;4;1
342.0;0;4;1
348.0;0;4;1
354.0;0;4;1
360.0;0;4;1
366.0;0;4;1
372.0;0;4;1
378.0;0;4;1
384.0;0;4;1
390.0;0;4;1
396.0;0;4;1
402.0;0;3;2
408.0;0;3;2
414.0;0;3;2
420.0;0;3;2
426.0;0;3;2
432.0;0;3;2
438.0;0;3;2
444.0;0;3;2
450.0;0;3;2
456.0;0;3;2
462.0;0;3;2
468.0;0;3;2
474.0;0;3;2
480.0;0;3;2
486.0;0;3;2
492.0;0;3;2
498.0;0;3;2
504.0;0;2;3
510.0;0;2;3
516.0;0;2;3
522.0;0;2;3
528.0;0;2;3
534.0;0;2;3
540.0;0;2;3
546.0;0;3;2
552.0;0;3;2
558.0;1;2;2
564.0;1;2;2
570.0;1;2;2
576.0;1;3;1
582.0;1;3;1
588.0;1;3;1
594.0;1;3;1
600.0;1;3;1
606.0;1;3;1
612.0;1;3;1
618.0;1;3;1
624.0;1;3;1
630.0;1;3;1
636.0;1;3;1
642.0;1;3;1
648.0;1;3;1
654.0;1;3;1
660.0;1;3;1
666.0;1;3;1
672.0;1;3;1
678.0;1;3;1
684.0;1;3;1
690.0;1;3;1
696.0;1;3;1
702.0;1;3;1
708.0;1;3;1
714.0;1;3;1
720.0;1;4;0
726.0;1;4;0
732.0;1;4;0
738.0;1;4;0
744.0;1;4;0
750.0;1;4;0
756.0;1;4;0
762.0;1;4;0
768.0;1;4;0
774.0;1;4;0
780.0;1;4;0
786.0;1;4;0
792.0;1;4;0
798.0;1;4;0
804.0;1;4;0
810.0;0;4;1
816.0;0;4;1
822.0;0;4;1
828.0;0;4;1
834.0;0;4;1
840.0;0;4;1
846.0;0;4;1
852.0;0;4;1
858.0;0;4;1
864.0;0;4;1
870.0;0;4;1
876.0;0;4;1
882.0;0;4;1
888.0;0;4;1
894.0;0;4;1
900.0;0;4;1
906.0;0;4;1
912.0;1;4;0
918.0;1;4;0
924.0;1;4;0
930.0;1;4;0
936.0;1;4;0
942.0;1;4;0
948.0;1;4;0
954.0;1;4;0
960.0;1;4;0
966.0;1;4;0
972.0;1;4;0
978.0;1;4;0
984.0;1;4;0
990.0;1;4;0
996.0;1;4;0
1002.0;1;3;1
1008.0;1;3;1
1014.0;1;3;1
1020.0;1;3;1
1026.0;1;3;1
1032.0;1;3;1
1038.0;1;3;1
1044.0;1;3;1
1050.0;1;3;1
1056.0;1;3;1
1062.0;0;3;2
1068.0;0;3;2
1074.0;0;3;2
1080.0;0;3;2
1086.0;0;3;2
1092.0;0;3;2
1098.0;0;3;2
1104.0;0;3;2
1110.0;0;3;2
1116.0;0;3;2
1122.0;0;3;2
1128.0;0;3;2
1134.0;0;3;2
1140.0;0;3;2
1146.0;0;3;2
1152.0;0;3;2
1158.0;0;3;2
1164.0;0;3;2
1170.0;0;3;2
1176.0;0;3;2
1182.0;0;3;2
1188.0;0;3;2
1194.0;0;3;2
1200.0;0;3;2
1206.0;0;3;2
1212.0;0;3;2
1218.0;0;3;2
1224.0;0;3;2
1230.0;0;3;2
1236.0;0;3;2
1242.0;0;3;2
1248.0;0;3;2
1254.0;0;3;2
1260.0;0;3;2
1266.0;0;3;2
1272.0;0;3;2
1278.0;0;3;2
1284.0;0;3;2
1290.0;0;3;2
1296.0;0;3;2
1302.0;0;3;2
1308.0;0;3;2
1314.0;0;3;2
1320.0;0;3;2
1326.0;0;3;2
1332.0;0;3;2
1338.0;0;3;2
1344.0;0;3;2
1350.0;0;3;2
1356.0;0;3;2
1362.0;0;3;2
1368.0;0;3;2
1374.0;0;3;2
1380.0;0;3;2
1386.0;0;3;2
1392.0;0;3;2
1398.0;0;3;2
1404.0;0;3;2
1410.0;0;3;2
1416.0;0;3;2
1422.0;0;3;2
1428.0;0;3;2
1434.0;0;3;2
1440.0;0;3;2
1446.0;0;3;2
1452.0;0;3;2
1458.0;0;3;2
1464.0;0;3;2
1470.0;0;2;3
1476.0;1;2;2
1482.0;1;2;2
1488.0;1;2;2
1494.0;1;2;2
1500.0;1;2;2
1506.0;1;2;2
1512.0;1;2;2
1518.0;1;2;2
1524.0;1;2;2
1530.0;1;2;2
1536.0;1;2;2
1542.0;1;3;1
1548.0;1;3;1
1554.0;1;3;1
1560.0;1;3;1
1566.0;1;3;1
1572.0;1;3;1
1578.0;1;3;1
1584.0;1;3;1
1590.0;1;3;1
1596.0;1;3;1
1602.0;1;3;1
1608.0;1;3;1
1614.0;1;3;1
1620.0;1;3;1
1626.0;1;3;1
1632.0;1;3;1
1638.0;1;3;1
1644.0;1;3;1
1650.0;1;3;1
1656.0;1;3;1
1662.0;1;3;1
1668.0;1;3;1
1674.0;1;3;1
1680.0;1;3;1
1686.0;1;3;1
1692.0;1;3;1
1698.0;1;3;1
1704.0;1;3;1
1710.0;0;4;1
1716.0;0;4;1
1722.0;0;4;1
1728.0;0;4;1
1734.0;0;4;1
1740.0;0;4;1
1746.0;0;4;1
1752.0;0;4;1
1758.0;0;3;2
1764.0;0;3;2
1770.0;0;3;2
1776.0;1;3;1
1782.0;1;3;1
1788.0;1;3;1
1794.0;1;3;1
1800.0;1;3;1
1806.0;1;3;1
1812.0;1;3;1
1818.0;1;3;1
1824.0;1;3;1
1830.0;1;2;2
1836.0;1;2;2
1842.0;1;2;2
1848.0;2;2;1
1854.0;3;2;0
1860.0;3;2;0
1866.0;3;1;1
1872.0;3;1;1
1878.0;3;1;1
1884.0;3;1;1
1890.0;3;1;1
1896.0;3;1;1
1902.0;3;1;1
1908.0;3;1;1
1914.0;3;1;1
1920.0;3;1;1
1926.0;3;1;1
1932.0;3;1;1
1938.0;3;1;1
1944.0;3;1;1
1950.0;3;1;1
1956.0;3;1;1
1962.0;3;1;1
1968.0;3;1;1
1974.0;3;1;1
